id,지점,상표,주소
38fecd15-7655-4184-8907-d1634b2c75ee,마시그레이4호점,카페게이트,부산영도구
38fecd15-7655-4184-8907-d1634b2c75ee,타이거슈가8호점,벤티프레소,인천재물포구
38fecd15-7655-4184-8907-d1634b2c75ee,티타임2호점,하삼동커피,서울서초구
38fecd15-7655-4184-8907-d1634b2c75ee,벤티프레소10호점,라떼떼커피,대구수성구
38fecd15-7655-4184-8907-d1634b2c75ee,달콤커피4호점,칠리노,부산남구
38fecd15-7655-4184-8907-d1634b2c75ee,하이오커피7호점,와드커피,부산연제구
38fecd15-7655-4184-8907-d1634b2c75ee,셀렉토커피1호점,팬도로시,인천연수구
38fecd15-7655-4184-8907-d1634b2c75ee,쿠카쿠4호점,해쉬커피,부산중구
38fecd15-7655-4184-8907-d1634b2c75ee,카페드로잉2호점,카페 아모제,대구수성구
38fecd15-7655-4184-8907-d1634b2c75ee,쓰리엑스라지커피2호점,원유로 스페셜티,대구남구
38fecd15-7655-4184-8907-d1634b2c75ee,해쉬커피7호점,Mr.Breeze,울산동구
38fecd15-7655-4184-8907-d1634b2c75ee,K-CLASS COFFEE1호점,라떼킹,울산중구
38fecd15-7655-4184-8907-d1634b2c75ee,카페진리5호점,카페자스,울산북구
38fecd15-7655-4184-8907-d1634b2c75ee,카페 에스파니3호점,인카페,울산북구
38fecd15-7655-4184-8907-d1634b2c75ee,라떼킹3호점,카페 네스카페,부산부산진구
38fecd15-7655-4184-8907-d1634b2c75ee,K-CLASS COFFEE1호점,커피명가,대전서구
38fecd15-7655-4184-8907-d1634b2c75ee,커피에반하다1호점,비엔나커피하우스,서울종로구
38fecd15-7655-4184-8907-d1634b2c75ee,카페 띠아모6호점,바빈스커피,부산동래구
38fecd15-7655-4184-8907-d1634b2c75ee,아틀리에 빈3호점,바리스텔라,울산울주군
38fecd15-7655-4184-8907-d1634b2c75ee,슬립리스 인 시애틀6호점,할리스,울산동구
38fecd15-7655-4184-8907-d1634b2c75ee,크레이저커피2호점,쮸커커피,울산중구
38fecd15-7655-4184-8907-d1634b2c75ee,니어앤디어4호점,하삼동커피,대구서구
38fecd15-7655-4184-8907-d1634b2c75ee,까치화방8호점,와드커피,부산해운대구
38fecd15-7655-4184-8907-d1634b2c75ee,꿀스커피2호점,랑데자뷰,대구중구
38fecd15-7655-4184-8907-d1634b2c75ee,카페미뇽9호점,마시그레이,부산남구
38fecd15-7655-4184-8907-d1634b2c75ee,달리는커피1호점,서울앵무새,부산사하구
38fecd15-7655-4184-8907-d1634b2c75ee,테라로사 커피5호점,전광수 커피 하우스,부산동래구
38fecd15-7655-4184-8907-d1634b2c75ee,어오케이커피1호점,하바나익스프레스,서울금천구
38fecd15-7655-4184-8907-d1634b2c75ee,어오케이커피2호점,공차,대구남구
38fecd15-7655-4184-8907-d1634b2c75ee,카페 에스파니1호점,주커피,울산동구
38fecd15-7655-4184-8907-d1634b2c75ee,카페 네스카페2호점,랑데자뷰,부산강서구
38fecd15-7655-4184-8907-d1634b2c75ee,이디야4호점,시그니처1,대구수성구
38fecd15-7655-4184-8907-d1634b2c75ee,헬로 키티 카페9호점,랑데자뷰,서울도봉구
38fecd15-7655-4184-8907-d1634b2c75ee,바리스텔라9호점,청솔로9,인천계양구
38fecd15-7655-4184-8907-d1634b2c75ee,커스텀커피4호점,커스텀커피,서울구로구
38fecd15-7655-4184-8907-d1634b2c75ee,카페 스토리웨이9호점,하이즈커피,대전대덕구
38fecd15-7655-4184-8907-d1634b2c75ee,압구정 볶는 커피8호점,커피니,울산동구
38fecd15-7655-4184-8907-d1634b2c75ee,벌크커피9호점,핸즈커피,부산해운대구
38fecd15-7655-4184-8907-d1634b2c75ee,원유로 스페셜티9호점,매머드커피,광주광산구
38fecd15-7655-4184-8907-d1634b2c75ee,벌크커피5호점,주커피,광주북구
38fecd15-7655-4184-8907-d1634b2c75ee,1000cc커피10호점,커맨드커피,광주남구
38fecd15-7655-4184-8907-d1634b2c75ee,까치화방4호점,어벤더치커피,대전동구
38fecd15-7655-4184-8907-d1634b2c75ee,까치화방6호점,일리카페,대전서구
38fecd15-7655-4184-8907-d1634b2c75ee,우주라이크커피4호점,프렌치 커피,울산중구
38fecd15-7655-4184-8907-d1634b2c75ee,포트캔커피5호점,노스커피,울산북구
38fecd15-7655-4184-8907-d1634b2c75ee,79파운야드3호점,카페 네스카페,광주서구
38fecd15-7655-4184-8907-d1634b2c75ee,일리카페10호점,잠바주스,인천서해구
38fecd15-7655-4184-8907-d1634b2c75ee,만랩커피8호점,토프레소,대구군위군
38fecd15-7655-4184-8907-d1634b2c75ee,베니샤프4호점,떼루와,인천계양구
38fecd15-7655-4184-8907-d1634b2c75ee,니어앤디어7호점,베러먼데이커피,대구달서구
38fecd15-7655-4184-8907-d1634b2c75ee,감성커피1호점,세라젬웰카페,울산울주군
38fecd15-7655-4184-8907-d1634b2c75ee,해리스카페9호점,커피마마,광주남구
38fecd15-7655-4184-8907-d1634b2c75ee,더착한커피2호점,노스커피,서울은평구
38fecd15-7655-4184-8907-d1634b2c75ee,핸즈업7호점,인카페,대구중구
38fecd15-7655-4184-8907-d1634b2c75ee,카페 에스파니5호점,포트캔커피,울산북구
38fecd15-7655-4184-8907-d1634b2c75ee,카페봄봄6호점,아틀리에 빈,대구북구
38fecd15-7655-4184-8907-d1634b2c75ee,랑데자뷰1호점,폴 바셋,인천부평구
38fecd15-7655-4184-8907-d1634b2c75ee,킹프레소9호점,바빈스커피,울산북구
38fecd15-7655-4184-8907-d1634b2c75ee,카페 에스파니6호점,어벤더치커피,대구달성군
38fecd15-7655-4184-8907-d1634b2c75ee,커피명가4호점,커피빈 코리아,서울서대문구
38fecd15-7655-4184-8907-d1634b2c75ee,바나프레소8호점,에이바우트커피,서울강남구
38fecd15-7655-4184-8907-d1634b2c75ee,1ll4호점,탐앤탐스,인천연수구
38fecd15-7655-4184-8907-d1634b2c75ee,벌크커피2호점,런던베이글뮤지엄,울산북구
38fecd15-7655-4184-8907-d1634b2c75ee,곰브라더스1호점,매머드커피,대구북구
38fecd15-7655-4184-8907-d1634b2c75ee,커피볶는시골커피5호점,그라찌에,대구북구
38fecd15-7655-4184-8907-d1634b2c75ee,쓰리엑스라지커피7호점,칠리노,부산중구
38fecd15-7655-4184-8907-d1634b2c75ee,카페미뇽10호점,커피와 사람들,서울용산구
38fecd15-7655-4184-8907-d1634b2c75ee,카페드로잉6호점,헬로 키티 카페,대전동구
38fecd15-7655-4184-8907-d1634b2c75ee,까치화방8호점,더착한커피,대구수성구
38fecd15-7655-4184-8907-d1634b2c75ee,랑데자뷰3호점,셀렉토커피,대구북구
38fecd15-7655-4184-8907-d1634b2c75ee,커핀그루나루3호점,벌크커피,대전중구
38fecd15-7655-4184-8907-d1634b2c75ee,와이블랙5호점,쿠카쿠,대전서구
38fecd15-7655-4184-8907-d1634b2c75ee,일리카페4호점,더카페,대구동구
38fecd15-7655-4184-8907-d1634b2c75ee,카페0512호점,바나프레소,서울중구
38fecd15-7655-4184-8907-d1634b2c75ee,마노핀9호점,바빈스커피,서울서초구
38fecd15-7655-4184-8907-d1634b2c75ee,카페 루앤비10호점,쏘커피,울산동구
38fecd15-7655-4184-8907-d1634b2c75ee,커피스트릿3호점,커피볶는시골커피,서울서대문구
38fecd15-7655-4184-8907-d1634b2c75ee,카페 루앤비9호점,주커피,대전유성구
38fecd15-7655-4184-8907-d1634b2c75ee,커스텀커피1호점,뜰커피,부산남구
38fecd15-7655-4184-8907-d1634b2c75ee,메가MGC커피7호점,인카페,울산중구
38fecd15-7655-4184-8907-d1634b2c75ee,코페아커피2호점,블루샥커피,광주남구
38fecd15-7655-4184-8907-d1634b2c75ee,랑데자뷰3호점,잠바주스,대전대덕구
38fecd15-7655-4184-8907-d1634b2c75ee,복고다방7호점,망티커피,울산중구
38fecd15-7655-4184-8907-d1634b2c75ee,카페인중독6호점,티타임,서울마포구
38fecd15-7655-4184-8907-d1634b2c75ee,커피와 사람들6호점,그라찌에,서울관악구
38fecd15-7655-4184-8907-d1634b2c75ee,카페마마스4호점,우지커피,대전유성구
38fecd15-7655-4184-8907-d1634b2c75ee,베니샤프9호점,카페디아떼,인천연수구
38fecd15-7655-4184-8907-d1634b2c75ee,하바나익스프레스5호점,쓰리엑스라지커피,대구서구
38fecd15-7655-4184-8907-d1634b2c75ee,전광수 커피 하우스9호점,하이즈커피,인천재물포구
38fecd15-7655-4184-8907-d1634b2c75ee,빈스앤베리즈3호점,나인블럭,서울강서구
38fecd15-7655-4184-8907-d1634b2c75ee,래드애플6호점,벌크커피,인천검단구
38fecd15-7655-4184-8907-d1634b2c75ee,쮸커커피7호점,어오케이커피,대구동구
38fecd15-7655-4184-8907-d1634b2c75ee,스퀘어가든10호점,1ll,인천영종구
38fecd15-7655-4184-8907-d1634b2c75ee,카페 드롭탑1호점,스퀘어가든,광주남구
38fecd15-7655-4184-8907-d1634b2c75ee,베니샤프1호점,티타임,인천서해구
38fecd15-7655-4184-8907-d1634b2c75ee,커피온리1호점,카페마마스,대구수성구
38fecd15-7655-4184-8907-d1634b2c75ee,일리카페2호점,디저트39,대전동구
38fecd15-7655-4184-8907-d1634b2c75ee,마시그레이10호점,커피빈 코리아,울산동구
38fecd15-7655-4184-8907-d1634b2c75ee,카페코지7호점,디초콜릿커피앤드,광주동구
38fecd15-7655-4184-8907-d1634b2c75ee,요거프레소7호점,커피앤번,부산영도구
38fecd15-7655-4184-8907-d1634b2c75ee,복고다방6호점,와플반트,서울구로구
38fecd15-7655-4184-8907-d1634b2c75ee,카페일분3호점,해리스카페,광주서구
38fecd15-7655-4184-8907-d1634b2c75ee,칠리노1호점,블루샥커피,부산연제구
38fecd15-7655-4184-8907-d1634b2c75ee,캔버스2호점,테라로사 커피,대전유성구
38fecd15-7655-4184-8907-d1634b2c75ee,공차5호점,더벤티,부산연제구
38fecd15-7655-4184-8907-d1634b2c75ee,봉명동내커피9호점,베러먼데이커피,광주광산구
38fecd15-7655-4184-8907-d1634b2c75ee,구스토9호점,토프레소,부산동래구
38fecd15-7655-4184-8907-d1634b2c75ee,뉴욕보틀3호점,와이블랙,인천계양구
38fecd15-7655-4184-8907-d1634b2c75ee,반달커피4호점,에이바우트커피,광주광산구
38fecd15-7655-4184-8907-d1634b2c75ee,카페 드롭탑3호점,벤티프레소,울산남구
38fecd15-7655-4184-8907-d1634b2c75ee,카페희다3호점,빈스빈스,부산동래구
38fecd15-7655-4184-8907-d1634b2c75ee,칠리노6호점,라떼킹,울산동구
